NODE_1_length_385397_cov_80.397420	385397
NODE_2_length_377571_cov_109.255988	377571
NODE_3_length_356939_cov_126.560682	356939
NODE_4_length_341735_cov_166.220700	341735
NODE_5_length_271813_cov_108.721200	271813
NODE_6_length_228212_cov_107.118837	228212
NODE_7_length_191080_cov_132.466670	191080
NODE_8_length_133373_cov_94.292219	133373
NODE_9_length_128069_cov_99.064561	128069
NODE_10_length_125334_cov_208.476331	125334
NODE_11_length_124171_cov_163.926003	124171
NODE_12_length_103999_cov_63.251098	103999
NODE_13_length_103121_cov_163.201002	103121
NODE_14_length_99964_cov_81.723890	99964
NODE_15_length_97211_cov_93.338789	97211
NODE_16_length_96608_cov_181.316974	96608
NODE_17_length_96155_cov_137.667826	96155
NODE_18_length_87362_cov_73.266682	87362
NODE_19_length_81314_cov_75.644475	81314
NODE_20_length_80238_cov_69.989340	80238
NODE_21_length_79230_cov_93.595072	79230
NODE_22_length_74071_cov_220.844071	74071
NODE_23_length_69614_cov_81.646898	69614
NODE_24_length_52818_cov_86.036116	52818
NODE_25_length_47572_cov_184.525535	47572
NODE_26_length_46939_cov_154.566222	46939
NODE_27_length_44624_cov_73.888442	44624
NODE_28_length_44446_cov_89.709132	44446
NODE_29_length_41179_cov_145.545114	41179
NODE_30_length_33971_cov_93.306081	33971
NODE_31_length_30947_cov_188.883777	30947
NODE_32_length_28241_cov_51.472683	28241
NODE_33_length_23591_cov_93.644647	23591
NODE_34_length_23324_cov_176.363280	23324
NODE_35_length_22629_cov_78.266865	22629
NODE_36_length_21861_cov_55.004739	21861
NODE_37_length_20318_cov_79.291566	20318
NODE_38_length_17300_cov_69.324288	17300
NODE_39_length_16919_cov_102.922225	16919
NODE_40_length_15813_cov_76.580836	15813
NODE_41_length_15391_cov_974.516116	15391
NODE_42_length_12509_cov_83.777580	12509
NODE_43_length_11566_cov_65.562899	11566
NODE_44_length_11403_cov_81.698209	11403
NODE_45_length_11292_cov_64.741066	11292
NODE_46_length_9113_cov_70.295793	9113
NODE_47_length_8122_cov_66.607505	8122
NODE_48_length_6707_cov_72.450760	6707
NODE_49_length_6051_cov_76.193113	6051
NODE_50_length_5997_cov_91.764185	5997
NODE_51_length_5867_cov_72.564111	5867
NODE_52_length_5442_cov_3041.681656	5442
NODE_53_length_5208_cov_4113.187365	5208
NODE_54_length_4526_cov_54.959082	4526
NODE_55_length_4092_cov_107.124590	4092
NODE_56_length_3957_cov_83.660836	3957
NODE_57_length_3901_cov_71.098569	3901
NODE_58_length_3810_cov_64.521857	3810
NODE_59_length_3759_cov_86.860132	3759
NODE_60_length_3123_cov_56.952937	3123
NODE_61_length_3009_cov_42.298404	3009
NODE_62_length_2854_cov_68.922626	2854
NODE_63_length_2806_cov_1815.272863	2806
NODE_64_length_2511_cov_80.719379	2511
NODE_65_length_2467_cov_61.041880	2467
NODE_66_length_2115_cov_58.318410	2115
NODE_67_length_1843_cov_51.905594	1843
NODE_68_length_1837_cov_50.085965	1837
NODE_69_length_1664_cov_61.576448	1664
NODE_70_length_1657_cov_45.974510	1657
NODE_71_length_1618_cov_60.947015	1618
NODE_72_length_1505_cov_21.426705	1505
NODE_73_length_1465_cov_81.721973	1465
NODE_74_length_1405_cov_64.884194	1405
NODE_75_length_1390_cov_92.988124	1390
NODE_76_length_1251_cov_175.266014	1251
NODE_77_length_1238_cov_1200.480648	1238
NODE_78_length_1148_cov_97.504407	1148
NODE_79_length_1062_cov_473.647059	1062
NODE_80_length_1047_cov_476.258696	1047
