NODE_1_length_610097_cov_65.157465	610097
NODE_2_length_609665_cov_61.535235	609665
NODE_3_length_387314_cov_58.907202	387314
NODE_4_length_387193_cov_66.508949	387193
NODE_5_length_337387_cov_67.195262	337387
NODE_6_length_315896_cov_61.638815	315896
NODE_7_length_248599_cov_62.684520	248599
NODE_8_length_241901_cov_61.139498	241901
NODE_9_length_237971_cov_70.122883	237971
NODE_10_length_228768_cov_60.759623	228768
NODE_11_length_219809_cov_56.691003	219809
NODE_12_length_171776_cov_74.719864	171776
NODE_13_length_163089_cov_72.148642	163089
NODE_14_length_154977_cov_57.094291	154977
NODE_15_length_149018_cov_65.168271	149018
NODE_16_length_148836_cov_62.055975	148836
NODE_17_length_138298_cov_70.041239	138298
NODE_18_length_116487_cov_61.184239	116487
NODE_19_length_104121_cov_63.586630	104121
NODE_20_length_98746_cov_68.105000	98746
NODE_21_length_87767_cov_56.999612	87767
NODE_22_length_80165_cov_76.419426	80165
NODE_23_length_67994_cov_68.654663	67994
NODE_24_length_63003_cov_60.791653	63003
NODE_25_length_61824_cov_62.356160	61824
NODE_26_length_41298_cov_84.750455	41298
NODE_27_length_36189_cov_58.320975	36189
NODE_28_length_34154_cov_63.977782	34154
NODE_29_length_32258_cov_49.430581	32258
NODE_30_length_28390_cov_63.892580	28390
NODE_31_length_24295_cov_71.465698	24295
NODE_32_length_23144_cov_64.419212	23144
NODE_33_length_20219_cov_65.486711	20219
NODE_34_length_18238_cov_57.526531	18238
NODE_35_length_17321_cov_58.734326	17321
NODE_36_length_15225_cov_69.326268	15225
NODE_37_length_14631_cov_121.955598	14631
NODE_38_length_10702_cov_60.940520	10702
NODE_39_length_7381_cov_62.970361	7381
NODE_40_length_6971_cov_54.767241	6971
NODE_41_length_5901_cov_73.356599	5901
NODE_42_length_5459_cov_81.916167	5459
NODE_43_length_5122_cov_67.199600	5122
NODE_44_length_3990_cov_61.793425	3990
NODE_45_length_3973_cov_64.986739	3973
NODE_46_length_3933_cov_85.898056	3933
NODE_47_length_2462_cov_1.464240	2462
NODE_48_length_2102_cov_118.638481	2102
NODE_49_length_1985_cov_582.100646	1985
NODE_50_length_1947_cov_81.052747	1947
NODE_51_length_1855_cov_92.040509	1855
NODE_52_length_1847_cov_142.095349	1847
NODE_53_length_1543_cov_295.364407	1543
NODE_54_length_1482_cov_0.870849	1482
NODE_55_length_1400_cov_187.388845	1400
NODE_56_length_1351_cov_67.582516	1351
NODE_57_length_1293_cov_117.003431	1293
NODE_58_length_1228_cov_68.935513	1228
NODE_59_length_1219_cov_61.823260	1219
NODE_60_length_1190_cov_64.392286	1190
NODE_61_length_1101_cov_569.649897	1101
NODE_62_length_1060_cov_0.554126	1060
NODE_63_length_1053_cov_88.039957	1053
NODE_64_length_1045_cov_253.913943	1045
