NODE_1_length_363702_cov_20.723207	363702
NODE_2_length_254963_cov_37.596674	254963
NODE_3_length_225859_cov_37.463151	225859
NODE_4_length_182112_cov_52.027546	182112
NODE_5_length_175635_cov_23.314157	175635
NODE_6_length_171009_cov_42.766903	171009
NODE_7_length_166168_cov_29.176547	166168
NODE_8_length_158530_cov_47.568076	158530
NODE_9_length_148749_cov_29.455101	148749
NODE_10_length_145971_cov_31.130893	145971
NODE_11_length_137769_cov_25.297852	137769
NODE_12_length_135589_cov_39.002163	135589
NODE_13_length_131842_cov_33.450397	131842
NODE_14_length_129727_cov_23.060316	129727
NODE_15_length_113607_cov_48.857032	113607
NODE_16_length_105660_cov_32.500118	105660
NODE_17_length_102635_cov_49.411831	102635
NODE_18_length_96597_cov_25.357894	96597
NODE_19_length_91571_cov_43.571814	91571
NODE_20_length_89174_cov_52.126046	89174
NODE_21_length_87580_cov_57.372623	87580
NODE_22_length_85825_cov_26.237520	85825
NODE_23_length_85668_cov_43.753475	85668
NODE_24_length_80240_cov_22.509855	80240
NODE_25_length_77794_cov_32.355505	77794
NODE_26_length_77616_cov_36.038289	77616
NODE_27_length_76291_cov_25.555262	76291
NODE_28_length_74221_cov_47.196453	74221
NODE_29_length_73946_cov_46.505033	73946
NODE_30_length_67495_cov_43.517738	67495
NODE_31_length_63107_cov_55.183646	63107
NODE_32_length_59833_cov_56.217399	59833
NODE_33_length_59048_cov_32.881010	59048
NODE_34_length_56857_cov_41.453993	56857
NODE_35_length_55085_cov_56.476437	55085
NODE_36_length_51451_cov_23.509469	51451
NODE_37_length_50303_cov_43.269192	50303
NODE_38_length_49379_cov_29.447007	49379
NODE_39_length_44639_cov_20.921774	44639
NODE_40_length_43710_cov_58.712640	43710
NODE_41_length_43601_cov_37.656261	43601
NODE_42_length_40383_cov_29.692294	40383
NODE_43_length_38952_cov_27.364894	38952
NODE_44_length_36908_cov_23.796879	36908
NODE_45_length_36432_cov_54.409971	36432
NODE_46_length_36264_cov_54.976340	36264
NODE_47_length_34667_cov_57.182252	34667
NODE_48_length_33771_cov_51.371716	33771
NODE_49_length_33545_cov_41.639027	33545
NODE_50_length_26974_cov_52.422729	26974
NODE_51_length_24988_cov_41.136921	24988
NODE_52_length_24969_cov_24.339908	24969
NODE_53_length_22212_cov_42.168033	22212
NODE_54_length_21656_cov_21.849877	21656
