NODE_1_length_1173075_cov_53.462846	1173075
NODE_2_length_978659_cov_49.927866	978659
NODE_3_length_516494_cov_51.431069	516494
NODE_4_length_292472_cov_59.791859	292472
NODE_5_length_291701_cov_46.219869	291701
NODE_6_length_281323_cov_43.874102	281323
NODE_7_length_263279_cov_63.699143	263279
NODE_8_length_245667_cov_64.260919	245667
NODE_9_length_199223_cov_67.826079	199223
NODE_10_length_139496_cov_58.827989	139496
NODE_11_length_135356_cov_49.157503	135356
NODE_12_length_130449_cov_61.195723	130449
NODE_13_length_116893_cov_64.903850	116893
NODE_14_length_103417_cov_46.030429	103417
NODE_15_length_86183_cov_62.205866	86183
NODE_16_length_77125_cov_70.317852	77125
NODE_17_length_53676_cov_55.065865	53676
NODE_18_length_53139_cov_63.751056	53139
NODE_19_length_48986_cov_67.599828	48986
NODE_20_length_46536_cov_56.936327	46536
NODE_21_length_28411_cov_43.045343	28411
NODE_22_length_25436_cov_66.588763	25436
NODE_23_length_19405_cov_62.646696	19405
NODE_24_length_12336_cov_70.661479	12336
NODE_25_length_8477_cov_68.795689	8477
NODE_26_length_2028_cov_137.062599	2028
NODE_27_length_1982_cov_164.129380	1982
NODE_28_length_1831_cov_130.316315	1831
NODE_29_length_1752_cov_662.284923	1752
NODE_30_length_1255_cov_82.609929	1255
NODE_31_length_1228_cov_630.790191	1228
NODE_32_length_1096_cov_655.668731	1096
NODE_33_length_1037_cov_0.690110	1037
