NODE_1_length_298874_cov_71.761862	298874
NODE_2_length_290173_cov_65.163902	290173
NODE_3_length_267431_cov_62.870571	267431
NODE_4_length_214685_cov_60.315961	214685
NODE_5_length_183235_cov_56.505314	183235
NODE_6_length_181690_cov_87.304423	181690
NODE_7_length_136185_cov_43.647173	136185
NODE_8_length_135083_cov_56.584524	135083
NODE_9_length_131837_cov_58.490145	131837
NODE_10_length_125827_cov_82.317815	125827
NODE_11_length_125605_cov_97.929374	125605
NODE_12_length_123316_cov_83.050370	123316
NODE_13_length_111684_cov_76.923411	111684
NODE_14_length_96485_cov_75.232757	96485
NODE_15_length_92673_cov_90.640222	92673
NODE_16_length_88010_cov_52.847229	88010
NODE_17_length_87959_cov_60.174743	87959
NODE_18_length_85758_cov_72.634735	85758
NODE_19_length_82260_cov_61.536179	82260
NODE_20_length_80040_cov_72.041120	80040
NODE_21_length_79942_cov_47.157502	79942
NODE_22_length_79853_cov_62.038833	79853
NODE_23_length_77657_cov_55.993357	77657
NODE_24_length_74347_cov_68.238911	74347
NODE_25_length_73537_cov_142.938551	73537
NODE_26_length_72710_cov_84.914305	72710
NODE_27_length_70672_cov_83.508923	70672
NODE_28_length_68731_cov_72.444945	68731
NODE_29_length_60474_cov_66.602068	60474
NODE_30_length_58067_cov_85.328650	58067
NODE_31_length_56845_cov_64.786029	56845
NODE_32_length_56247_cov_52.384391	56247
NODE_33_length_53007_cov_100.025340	53007
NODE_34_length_51700_cov_55.548795	51700
NODE_35_length_49569_cov_65.284434	49569
NODE_36_length_47170_cov_79.674574	47170
NODE_37_length_44000_cov_71.301780	44000
NODE_38_length_41035_cov_47.308839	41035
NODE_39_length_38888_cov_57.280566	38888
NODE_40_length_37473_cov_63.606089	37473
NODE_41_length_34505_cov_53.528448	34505
NODE_42_length_29743_cov_66.125338	29743
NODE_43_length_29677_cov_55.155127	29677
NODE_44_length_27788_cov_54.451338	27788
NODE_45_length_25209_cov_49.807033	25209
NODE_46_length_23223_cov_57.689254	23223
NODE_47_length_20831_cov_101.763379	20831
NODE_48_length_17775_cov_53.204272	17775
NODE_49_length_17215_cov_58.401627	17215
NODE_50_length_15995_cov_46.805521	15995
NODE_51_length_15772_cov_58.443592	15772
NODE_52_length_15397_cov_225.963130	15397
NODE_53_length_14806_cov_64.894543	14806
NODE_54_length_14062_cov_144.630427	14062
NODE_55_length_11863_cov_77.317996	11863
NODE_56_length_9931_cov_61.970012	9931
NODE_57_length_9770_cov_43.155035	9770
NODE_58_length_9688_cov_68.234913	9688
NODE_59_length_8240_cov_45.954271	8240
NODE_60_length_7257_cov_44.300982	7257
NODE_61_length_6684_cov_42.425347	6684
NODE_62_length_5991_cov_41.305252	5991
NODE_63_length_5283_cov_43.573119	5283
NODE_64_length_4844_cov_51.596778	4844
NODE_65_length_4393_cov_24.723394	4393
NODE_66_length_4327_cov_48.279048	4327
NODE_67_length_3966_cov_36.672571	3966
NODE_68_length_3473_cov_70.521518	3473
NODE_69_length_3363_cov_308.494438	3363
NODE_70_length_3292_cov_54.194313	3292
NODE_71_length_3055_cov_49.476093	3055
NODE_72_length_2873_cov_183.067371	2873
NODE_73_length_2511_cov_48.443372	2511
NODE_74_length_2364_cov_21.423335	2364
NODE_75_length_2196_cov_4208.536974	2196
NODE_76_length_1971_cov_1012.903471	1971
NODE_77_length_1822_cov_3571.388791	1822
NODE_78_length_1801_cov_21.781362	1801
NODE_79_length_1673_cov_28.918499	1673
NODE_80_length_1660_cov_17.778213	1660
NODE_81_length_1627_cov_117.120667	1627
NODE_82_length_1478_cov_3.628423	1478
NODE_83_length_1316_cov_58.485282	1316
NODE_84_length_1192_cov_199.052582	1192
NODE_85_length_1180_cov_499.137702	1180
NODE_86_length_1114_cov_47.973658	1114
NODE_87_length_1113_cov_2.552738	1113
NODE_88_length_1054_cov_1245.855448	1054
NODE_89_length_1003_cov_1.341324	1003
