NODE_1_length_70839_cov_14.350506	70839
NODE_2_length_60344_cov_11.506402	60344
NODE_3_length_52447_cov_23.943674	52447
NODE_4_length_51449_cov_14.968746	51449
NODE_5_length_50991_cov_13.584264	50991
NODE_6_length_48790_cov_14.265561	48790
NODE_7_length_43485_cov_12.021103	43485
NODE_8_length_42488_cov_11.461084	42488
NODE_9_length_42181_cov_9.943977	42181
NODE_10_length_41491_cov_13.738952	41491
NODE_11_length_39977_cov_12.132070	39977
NODE_12_length_38669_cov_10.127419	38669
NODE_13_length_35591_cov_12.394146	35591
NODE_14_length_35240_cov_13.536439	35240
NODE_15_length_34782_cov_14.637657	34782
NODE_16_length_34601_cov_10.417735	34601
NODE_17_length_32812_cov_10.844302	32812
NODE_18_length_32648_cov_16.410012	32648
NODE_19_length_32608_cov_8.161915	32608
NODE_20_length_32284_cov_9.950617	32284
NODE_21_length_31292_cov_9.071041	31292
NODE_22_length_30073_cov_11.859848	30073
NODE_23_length_29667_cov_10.232329	29667
NODE_24_length_29310_cov_16.921598	29310
NODE_25_length_28290_cov_12.073181	28290
NODE_26_length_27997_cov_12.256297	27997
NODE_27_length_27182_cov_11.567252	27182
NODE_28_length_27080_cov_15.415724	27080
NODE_29_length_26621_cov_12.197252	26621
NODE_30_length_26175_cov_9.928133	26175
NODE_31_length_25750_cov_15.436093	25750
NODE_32_length_25283_cov_9.082048	25283
NODE_33_length_25144_cov_13.044770	25144
NODE_34_length_24527_cov_11.357951	24527
NODE_35_length_24216_cov_9.309602	24216
NODE_36_length_23628_cov_12.114761	23628
NODE_37_length_22833_cov_14.891218	22833
NODE_38_length_22711_cov_10.492827	22711
NODE_39_length_21870_cov_14.198041	21870
NODE_40_length_21421_cov_12.786513	21421
NODE_41_length_21249_cov_13.198987	21249
NODE_42_length_21063_cov_12.882356	21063
NODE_43_length_20453_cov_9.101988	20453
NODE_44_length_20447_cov_12.569882	20447
NODE_45_length_19839_cov_11.623123	19839
NODE_46_length_19334_cov_10.865726	19334
NODE_47_length_19253_cov_12.245164	19253
NODE_48_length_19036_cov_11.425089	19036
NODE_49_length_18927_cov_9.386191	18927
NODE_50_length_18843_cov_9.462866	18843
NODE_51_length_18728_cov_15.170206	18728
NODE_52_length_18668_cov_11.352624	18668
NODE_53_length_18414_cov_10.806146	18414
NODE_54_length_18331_cov_11.045649	18331
NODE_55_length_18269_cov_11.778801	18269
NODE_56_length_18162_cov_14.969171	18162
NODE_57_length_17973_cov_13.016810	17973
NODE_58_length_17893_cov_14.206800	17893
NODE_59_length_17838_cov_8.005929	17838
NODE_60_length_17830_cov_10.405299	17830
NODE_61_length_17688_cov_9.866181	17688
NODE_62_length_17671_cov_13.448472	17671
NODE_63_length_17530_cov_12.479630	17530
NODE_64_length_17200_cov_11.325075	17200
NODE_65_length_17094_cov_13.482112	17094
NODE_66_length_16903_cov_9.569087	16903
NODE_67_length_16842_cov_14.703739	16842
NODE_68_length_16598_cov_10.765527	16598
NODE_69_length_16573_cov_22.168187	16573
NODE_70_length_16445_cov_11.458022	16445
NODE_71_length_15770_cov_11.659400	15770
NODE_72_length_15727_cov_14.380577	15727
NODE_73_length_15658_cov_7.356384	15658
NODE_74_length_15321_cov_11.470975	15321
NODE_75_length_15098_cov_10.645715	15098
NODE_76_length_15073_cov_12.421919	15073
NODE_77_length_15020_cov_17.931511	15020
NODE_78_length_14293_cov_10.789708	14293
NODE_79_length_14293_cov_10.098405	14293
NODE_80_length_14256_cov_11.280133	14256
NODE_81_length_14145_cov_12.697746	14145
NODE_82_length_14121_cov_6.615978	14121
NODE_83_length_14099_cov_12.331950	14099
NODE_84_length_14007_cov_13.502305	14007
NODE_85_length_13919_cov_13.612456	13919
NODE_86_length_13902_cov_9.558984	13902
NODE_87_length_13715_cov_7.791139	13715
NODE_88_length_13709_cov_18.843396	13709
NODE_89_length_13419_cov_14.824105	13419
NODE_90_length_13316_cov_11.099249	13316
NODE_91_length_13216_cov_9.956146	13216
NODE_92_length_13185_cov_12.092970	13185
NODE_93_length_13067_cov_15.162597	13067
NODE_94_length_12906_cov_12.595430	12906
NODE_95_length_12512_cov_11.905612	12512
NODE_96_length_12461_cov_6.632317	12461
NODE_97_length_12380_cov_12.633151	12380
NODE_98_length_12365_cov_10.073787	12365
NODE_99_length_12203_cov_9.399139	12203
NODE_100_length_12201_cov_16.440036	12201
NODE_101_length_12111_cov_14.643441	12111
NODE_102_length_11995_cov_12.763566	11995
NODE_103_length_11760_cov_14.998023	11760
NODE_104_length_11739_cov_20.544523	11739
NODE_105_length_11645_cov_56.439920	11645
NODE_106_length_11642_cov_13.385237	11642
NODE_107_length_11522_cov_11.543747	11522
NODE_108_length_11511_cov_12.288387	11511
NODE_109_length_11467_cov_12.492857	11467
NODE_110_length_11425_cov_7.551425	11425
NODE_111_length_11385_cov_10.041659	11385
NODE_112_length_11355_cov_10.406751	11355
NODE_113_length_11313_cov_10.234937	11313
NODE_114_length_11179_cov_13.563608	11179
NODE_115_length_11012_cov_12.357556	11012
NODE_116_length_11001_cov_10.618999	11001
NODE_117_length_10874_cov_12.884526	10874
NODE_118_length_10822_cov_9.862646	10822
NODE_119_length_10793_cov_11.625539	10793
NODE_120_length_10777_cov_8.462066	10777
NODE_121_length_10662_cov_9.791932	10662
NODE_122_length_10658_cov_6.754154	10658
NODE_123_length_10642_cov_9.567760	10642
NODE_124_length_10546_cov_9.179672	10546
NODE_125_length_10521_cov_8.692707	10521
NODE_126_length_10476_cov_12.954102	10476
NODE_127_length_10464_cov_12.799748	10464
NODE_128_length_10435_cov_11.331975	10435
NODE_129_length_10338_cov_5.144256	10338
NODE_130_length_10213_cov_13.815487	10213
NODE_131_length_10131_cov_11.857157	10131
NODE_132_length_10089_cov_12.248645	10089
NODE_133_length_10035_cov_9.579330	10035
NODE_134_length_9951_cov_11.906250	9951
NODE_135_length_9872_cov_20.309492	9872
NODE_136_length_9835_cov_6.439843	9835
NODE_137_length_9769_cov_10.169156	9769
NODE_138_length_9748_cov_8.031805	9748
NODE_139_length_9727_cov_17.499688	9727
NODE_140_length_9716_cov_10.148503	9716
NODE_141_length_9706_cov_10.186032	9706
NODE_142_length_9637_cov_8.436909	9637
NODE_143_length_9569_cov_12.372273	9569
NODE_144_length_9544_cov_11.683976	9544
NODE_145_length_9388_cov_11.863406	9388
NODE_146_length_9362_cov_8.244396	9362
NODE_147_length_9342_cov_9.534889	9342
NODE_148_length_9276_cov_13.171822	9276
NODE_149_length_9256_cov_14.267718	9256
NODE_150_length_9115_cov_8.538941	9115
NODE_151_length_9110_cov_6.639764	9110
NODE_152_length_9069_cov_8.708454	9069
NODE_153_length_9064_cov_12.873224	9064
NODE_154_length_8959_cov_13.014380	8959
NODE_155_length_8941_cov_12.237236	8941
NODE_156_length_8881_cov_11.161869	8881
NODE_157_length_8785_cov_9.255833	8785
NODE_158_length_8704_cov_9.748513	8704
NODE_159_length_8529_cov_11.899072	8529
NODE_160_length_8523_cov_9.320152	8523
NODE_161_length_8517_cov_10.750298	8517
NODE_162_length_8423_cov_10.656220	8423
NODE_163_length_8398_cov_43.511425	8398
NODE_164_length_8338_cov_11.718061	8338
NODE_165_length_8333_cov_11.351694	8333
NODE_166_length_8228_cov_11.106777	8228
NODE_167_length_8217_cov_10.577379	8217
NODE_168_length_8200_cov_10.611421	8200
NODE_169_length_8199_cov_9.923315	8199
NODE_170_length_8173_cov_6.596445	8173
NODE_171_length_7994_cov_12.497013	7994
NODE_172_length_7960_cov_7.112984	7960
NODE_173_length_7919_cov_12.562757	7919
NODE_174_length_7908_cov_12.960802	7908
NODE_175_length_7904_cov_11.439373	7904
NODE_176_length_7869_cov_9.734823	7869
NODE_177_length_7769_cov_8.384585	7769
NODE_178_length_7745_cov_8.049488	7745
NODE_179_length_7697_cov_10.380713	7697
NODE_180_length_7607_cov_8.552005	7607
NODE_181_length_7592_cov_17.349230	7592
NODE_182_length_7590_cov_16.453303	7590
NODE_183_length_7564_cov_10.585182	7564
NODE_184_length_7540_cov_11.211520	7540
NODE_185_length_7469_cov_13.007764	7469
NODE_186_length_7361_cov_7.947332	7361
NODE_187_length_7345_cov_14.188695	7345
NODE_188_length_7328_cov_11.666019	7328
NODE_189_length_7327_cov_10.253194	7327
NODE_190_length_7186_cov_11.968409	7186
NODE_191_length_7171_cov_8.186826	7171
NODE_192_length_7153_cov_9.398804	7153
NODE_193_length_7085_cov_18.064530	7085
NODE_194_length_7078_cov_9.926054	7078
NODE_195_length_7068_cov_12.842386	7068
NODE_196_length_6995_cov_79.973791	6995
NODE_197_length_6965_cov_13.029541	6965
NODE_198_length_6951_cov_13.103898	6951
NODE_199_length_6881_cov_11.129109	6881
NODE_200_length_6863_cov_5.747328	6863
NODE_201_length_6727_cov_11.992576	6727
NODE_202_length_6669_cov_8.738918	6669
NODE_203_length_6635_cov_10.305778	6635
NODE_204_length_6630_cov_7.048593	6630
NODE_205_length_6555_cov_9.888457	6555
NODE_206_length_6501_cov_11.077032	6501
NODE_207_length_6143_cov_10.986536	6143
NODE_208_length_6091_cov_15.151241	6091
NODE_209_length_6086_cov_11.790905	6086
NODE_210_length_6065_cov_10.784102	6065
NODE_211_length_6052_cov_12.967257	6052
NODE_212_length_6024_cov_15.197389	6024
NODE_213_length_5997_cov_21.185179	5997
NODE_214_length_5971_cov_6.825291	5971
NODE_215_length_5894_cov_15.174788	5894
NODE_216_length_5869_cov_11.877743	5869
NODE_217_length_5824_cov_13.839565	5824
NODE_218_length_5713_cov_13.366273	5713
NODE_219_length_5611_cov_10.307257	5611
NODE_220_length_5603_cov_7.571220	5603
NODE_221_length_5582_cov_8.806416	5582
NODE_222_length_5557_cov_9.628913	5557
NODE_223_length_5546_cov_16.384204	5546
NODE_224_length_5544_cov_9.577995	5544
NODE_225_length_5527_cov_9.687963	5527
NODE_226_length_5503_cov_10.698475	5503
NODE_227_length_5305_cov_5.737930	5305
NODE_228_length_5304_cov_8.116670	5304
NODE_229_length_5247_cov_8.205273	5247
NODE_230_length_5244_cov_8.607387	5244
NODE_231_length_5243_cov_11.948397	5243
NODE_232_length_5236_cov_10.509689	5236
NODE_233_length_5203_cov_14.286840	5203
NODE_234_length_5164_cov_9.400635	5164
NODE_235_length_5098_cov_6.651981	5098
NODE_236_length_5090_cov_8.810195	5090
NODE_237_length_5069_cov_13.902266	5069
NODE_238_length_4994_cov_8.081775	4994
NODE_239_length_4992_cov_11.258787	4992
NODE_240_length_4964_cov_14.387223	4964
NODE_241_length_4934_cov_7.899938	4934
NODE_242_length_4917_cov_16.697286	4917
NODE_243_length_4895_cov_4.377936	4895
NODE_244_length_4884_cov_16.806811	4884
NODE_245_length_4841_cov_6.823292	4841
NODE_246_length_4807_cov_14.137821	4807
NODE_247_length_4776_cov_14.079802	4776
NODE_248_length_4767_cov_10.320474	4767
NODE_249_length_4761_cov_10.447777	4761
NODE_250_length_4725_cov_7.101348	4725
NODE_251_length_4709_cov_7.033610	4709
NODE_252_length_4652_cov_13.080221	4652
NODE_253_length_4640_cov_10.644139	4640
NODE_254_length_4631_cov_5.881217	4631
NODE_255_length_4612_cov_9.035006	4612
NODE_256_length_4570_cov_8.441594	4570
NODE_257_length_4554_cov_18.134854	4554
NODE_258_length_4532_cov_9.456527	4532
NODE_259_length_4495_cov_11.564789	4495
NODE_260_length_4487_cov_3.881193	4487
NODE_261_length_4468_cov_10.570145	4468
NODE_262_length_4465_cov_10.996081	4465
NODE_263_length_4438_cov_5.794479	4438
NODE_264_length_4397_cov_14.245199	4397
NODE_265_length_4354_cov_13.674237	4354
NODE_266_length_4319_cov_9.348998	4319
NODE_267_length_4298_cov_15.513066	4298
NODE_268_length_4258_cov_16.520939	4258
NODE_269_length_4242_cov_12.758445	4242
NODE_270_length_4221_cov_6.242306	4221
NODE_271_length_4216_cov_8.485204	4216
NODE_272_length_4196_cov_5.905874	4196
NODE_273_length_4193_cov_6.879980	4193
NODE_274_length_4188_cov_15.092588	4188
NODE_275_length_4174_cov_9.298987	4174
NODE_276_length_4172_cov_12.013350	4172
NODE_277_length_4126_cov_11.704426	4126
NODE_278_length_4101_cov_8.561147	4101
NODE_279_length_3923_cov_17.568493	3923
NODE_280_length_3923_cov_8.103003	3923
NODE_281_length_3905_cov_8.455797	3905
NODE_282_length_3895_cov_10.484607	3895
NODE_283_length_3889_cov_11.891281	3889
NODE_284_length_3877_cov_9.716800	3877
NODE_285_length_3826_cov_11.776156	3826
NODE_286_length_3802_cov_6.774966	3802
NODE_287_length_3798_cov_9.350313	3798
NODE_288_length_3770_cov_11.998353	3770
NODE_289_length_3750_cov_6.673751	3750
NODE_290_length_3739_cov_9.720100	3739
NODE_291_length_3702_cov_7.197483	3702
NODE_292_length_3694_cov_17.428652	3694
NODE_293_length_3680_cov_6.860681	3680
NODE_294_length_3638_cov_7.623184	3638
NODE_295_length_3628_cov_10.900029	3628
NODE_296_length_3623_cov_12.183638	3623
NODE_297_length_3614_cov_10.381703	3614
NODE_298_length_3613_cov_7.360298	3613
NODE_299_length_3602_cov_8.960000	3602
NODE_300_length_3584_cov_8.493202	3584
NODE_301_length_3525_cov_16.358446	3525
NODE_302_length_3519_cov_6.165684	3519
NODE_303_length_3514_cov_8.603779	3514
NODE_304_length_3497_cov_8.104154	3497
NODE_305_length_3490_cov_11.525126	3490
NODE_306_length_3456_cov_5.629318	3456
NODE_307_length_3403_cov_7.263736	3403
NODE_308_length_3379_cov_11.988007	3379
NODE_309_length_3290_cov_14.479608	3290
NODE_310_length_3274_cov_13.197013	3274
NODE_311_length_3248_cov_10.031400	3248
NODE_312_length_3199_cov_8.119466	3199
NODE_313_length_3178_cov_9.607670	3178
NODE_314_length_3176_cov_10.882584	3176
NODE_315_length_3157_cov_4.396700	3157
NODE_316_length_3153_cov_16.594184	3153
NODE_317_length_3062_cov_12.070187	3062
NODE_318_length_3013_cov_7.321552	3013
NODE_319_length_3013_cov_6.006584	3013
NODE_320_length_2940_cov_9.697831	2940
NODE_321_length_2937_cov_8.081495	2937
NODE_322_length_2907_cov_7.407914	2907
NODE_323_length_2899_cov_8.658369	2899
NODE_324_length_2892_cov_13.187342	2892
NODE_325_length_2864_cov_8.683230	2864
NODE_326_length_2836_cov_8.563307	2836
NODE_327_length_2832_cov_9.706100	2832
NODE_328_length_2808_cov_7.867214	2808
NODE_329_length_2808_cov_3.746736	2808
NODE_330_length_2773_cov_8.441421	2773
NODE_331_length_2770_cov_12.819145	2770
NODE_332_length_2770_cov_7.423383	2770
NODE_333_length_2762_cov_15.817837	2762
NODE_334_length_2739_cov_3.468989	2739
NODE_335_length_2738_cov_8.465339	2738
NODE_336_length_2713_cov_5.447022	2713
NODE_337_length_2706_cov_9.745638	2706
NODE_338_length_2667_cov_11.024016	2667
NODE_339_length_2647_cov_11.182937	2647
NODE_340_length_2633_cov_7.626496	2633
NODE_341_length_2632_cov_10.141317	2632
NODE_342_length_2604_cov_11.327412	2604
NODE_343_length_2600_cov_12.991508	2600
NODE_344_length_2559_cov_3.276727	2559
NODE_345_length_2558_cov_8.070753	2558
NODE_346_length_2554_cov_8.104656	2554
NODE_347_length_2549_cov_3.060281	2549
NODE_348_length_2524_cov_5.645807	2524
NODE_349_length_2521_cov_5.857561	2521
NODE_350_length_2512_cov_7.392872	2512
