NODE_1_length_529272_cov_49.563655	529272
NODE_2_length_458795_cov_40.599556	458795
NODE_3_length_425187_cov_49.355317	425187
NODE_4_length_379621_cov_41.734404	379621
NODE_5_length_363749_cov_40.664902	363749
NODE_6_length_335371_cov_36.585833	335371
NODE_7_length_282449_cov_48.113452	282449
NODE_8_length_211777_cov_50.085689	211777
NODE_9_length_202899_cov_36.479105	202899
NODE_10_length_195738_cov_39.908456	195738
NODE_11_length_180879_cov_37.955193	180879
NODE_12_length_180282_cov_39.887996	180282
NODE_13_length_161293_cov_57.292642	161293
NODE_14_length_156993_cov_57.892360	156993
NODE_15_length_140361_cov_38.342727	140361
NODE_16_length_134210_cov_44.849608	134210
NODE_17_length_131903_cov_44.382680	131903
NODE_18_length_119316_cov_54.245425	119316
NODE_19_length_117145_cov_42.591849	117145
NODE_20_length_117092_cov_44.832950	117092
NODE_21_length_113197_cov_47.728929	113197
NODE_22_length_108198_cov_38.434029	108198
NODE_23_length_104167_cov_41.744694	104167
NODE_24_length_94770_cov_48.469987	94770
NODE_25_length_90970_cov_38.564964	90970
NODE_26_length_88367_cov_44.809508	88367
NODE_27_length_79834_cov_37.379201	79834
NODE_28_length_77082_cov_39.973049	77082
NODE_29_length_55531_cov_34.742058	55531
NODE_30_length_54907_cov_40.777054	54907
NODE_31_length_48402_cov_48.647623	48402
NODE_32_length_45497_cov_37.445735	45497
NODE_33_length_40102_cov_51.031495	40102
NODE_34_length_39491_cov_37.201402	39491
NODE_35_length_37644_cov_43.950289	37644
NODE_36_length_32426_cov_45.536859	32426
NODE_37_length_28592_cov_45.969928	28592
NODE_38_length_23390_cov_54.909943	23390
NODE_39_length_13402_cov_54.082712	13402
NODE_40_length_10721_cov_39.633755	10721
NODE_41_length_10056_cov_36.724444	10056
NODE_42_length_9094_cov_54.686517	9094
NODE_43_length_8585_cov_36.935919	8585
NODE_44_length_7735_cov_459.932045	7735
NODE_45_length_5398_cov_39.040600	5398
NODE_46_length_5378_cov_33.684060	5378
NODE_47_length_5076_cov_44.659325	5076
NODE_48_length_3513_cov_56.888955	3513
NODE_49_length_2476_cov_1155.593870	2476
NODE_50_length_2135_cov_37.950199	2135
NODE_51_length_2102_cov_33.069367	2102
NODE_52_length_1651_cov_40.849081	1651
NODE_53_length_1621_cov_53.163989	1621
NODE_54_length_1383_cov_101.045382	1383
NODE_55_length_1327_cov_203.134167	1327
NODE_56_length_1294_cov_160.197943	1294
NODE_57_length_1210_cov_521.991690	1210
NODE_58_length_1192_cov_683.517371	1192
