NODE_1_length_253314_cov_145.969773	253314
NODE_2_length_195973_cov_130.290223	195973
NODE_3_length_174256_cov_123.612804	174256
NODE_4_length_165683_cov_118.987346	165683
NODE_5_length_140139_cov_128.882539	140139
NODE_6_length_134730_cov_114.062034	134730
NODE_7_length_124782_cov_98.418980	124782
NODE_8_length_107457_cov_134.634436	107457
NODE_9_length_102899_cov_98.409654	102899
NODE_10_length_101247_cov_144.798566	101247
NODE_11_length_86749_cov_99.834245	86749
NODE_12_length_81386_cov_116.432137	81386
NODE_13_length_81260_cov_121.952892	81260
NODE_14_length_66594_cov_122.094513	66594
NODE_15_length_57764_cov_167.992193	57764
NODE_16_length_52903_cov_111.997177	52903
NODE_17_length_45953_cov_106.601864	45953
NODE_18_length_41364_cov_124.822732	41364
NODE_19_length_40301_cov_139.814582	40301
NODE_20_length_39934_cov_172.576607	39934
NODE_21_length_38490_cov_166.486093	38490
NODE_22_length_36540_cov_105.032790	36540
NODE_23_length_28451_cov_142.292332	28451
NODE_24_length_26989_cov_140.232447	26989
NODE_25_length_26541_cov_133.097789	26541
NODE_26_length_25716_cov_152.501817	25716
NODE_27_length_24749_cov_475.900049	24749
NODE_28_length_23049_cov_79.248146	23049
NODE_29_length_21828_cov_30.731671	21828
NODE_30_length_18045_cov_94.922703	18045
NODE_31_length_16418_cov_91.660672	16418
NODE_32_length_12859_cov_77.355168	12859
NODE_33_length_10277_cov_112.340887	10277
NODE_34_length_9441_cov_1137.047670	9441
NODE_35_length_7444_cov_110.505398	7444
NODE_36_length_6716_cov_65.916679	6716
NODE_37_length_6367_cov_80.652404	6367
NODE_38_length_5706_cov_915.377308	5706
NODE_39_length_5198_cov_85.684678	5198
NODE_40_length_4863_cov_28.593750	4863
NODE_41_length_4161_cov_41.847794	4161
NODE_42_length_2620_cov_29.964701	2620
NODE_43_length_2517_cov_1201.035565	2517
NODE_44_length_1969_cov_14.309446	1969
NODE_45_length_1772_cov_31.846201	1772
NODE_46_length_1621_cov_8.699465	1621
NODE_47_length_1592_cov_1049.550853	1592
