NODE_1_length_103002_cov_99.397103	103002
NODE_2_length_99334_cov_112.238874	99334
NODE_3_length_93700_cov_122.026600	93700
NODE_4_length_80501_cov_106.465175	80501
NODE_5_length_77588_cov_102.172319	77588
NODE_6_length_76480_cov_100.895066	76480
NODE_7_length_68085_cov_112.178860	68085
NODE_8_length_66530_cov_109.076774	66530
NODE_9_length_65731_cov_128.867721	65731
NODE_10_length_65566_cov_93.407479	65566
NODE_11_length_63831_cov_119.970237	63831
NODE_12_length_61513_cov_108.223569	61513
NODE_13_length_60998_cov_83.815528	60998
NODE_14_length_49442_cov_97.978769	49442
NODE_15_length_48869_cov_114.727607	48869
NODE_16_length_48375_cov_113.800883	48375
NODE_17_length_48180_cov_140.906270	48180
NODE_18_length_47458_cov_145.610467	47458
NODE_19_length_46696_cov_103.284009	46696
NODE_20_length_46100_cov_70.125614	46100
NODE_21_length_44628_cov_87.532617	44628
NODE_22_length_43015_cov_140.298242	43015
NODE_23_length_41746_cov_123.360412	41746
NODE_24_length_38878_cov_130.820108	38878
NODE_25_length_35634_cov_97.131354	35634
NODE_26_length_35231_cov_113.084492	35231
NODE_27_length_34868_cov_114.350076	34868
NODE_28_length_34463_cov_89.636271	34463
NODE_29_length_32974_cov_85.304259	32974
NODE_30_length_32460_cov_106.184146	32460
NODE_31_length_32360_cov_103.528092	32360
NODE_32_length_32298_cov_120.659911	32298
NODE_33_length_31915_cov_119.078929	31915
NODE_34_length_31611_cov_133.021503	31611
NODE_35_length_29247_cov_97.178812	29247
NODE_36_length_28963_cov_151.596477	28963
NODE_37_length_28155_cov_133.153382	28155
NODE_38_length_27470_cov_114.010313	27470
NODE_39_length_26797_cov_103.175516	26797
NODE_40_length_26652_cov_113.472158	26652
NODE_41_length_26279_cov_113.817108	26279
NODE_42_length_24103_cov_99.592176	24103
NODE_43_length_23787_cov_88.124134	23787
NODE_44_length_21641_cov_114.393837	21641
NODE_45_length_18090_cov_106.173802	18090
NODE_46_length_18053_cov_97.869742	18053
NODE_47_length_17155_cov_113.980092	17155
NODE_48_length_16733_cov_110.444237	16733
NODE_49_length_16354_cov_149.401122	16354
NODE_50_length_15771_cov_122.501918	15771
NODE_51_length_15238_cov_84.125405	15238
NODE_52_length_15185_cov_56.958029	15185
NODE_53_length_15093_cov_117.315582	15093
NODE_54_length_14881_cov_104.275315	14881
NODE_55_length_14864_cov_72.540069	14864
NODE_56_length_14333_cov_109.069267	14333
NODE_57_length_13251_cov_55.447653	13251
NODE_58_length_13182_cov_94.489468	13182
NODE_59_length_12960_cov_76.812515	12960
NODE_60_length_12783_cov_70.675885	12783
NODE_61_length_12133_cov_78.177411	12133
NODE_62_length_11997_cov_61.241028	11997
NODE_63_length_11739_cov_107.717361	11739
NODE_64_length_11637_cov_107.227976	11637
NODE_65_length_11229_cov_26.266258	11229
NODE_66_length_11139_cov_87.276971	11139
NODE_67_length_11112_cov_63.570050	11112
NODE_68_length_10968_cov_113.559174	10968
NODE_69_length_10813_cov_108.788134	10813
NODE_70_length_10477_cov_72.159807	10477
NODE_71_length_10295_cov_62.213120	10295
NODE_72_length_9945_cov_106.407517	9945
NODE_73_length_9314_cov_24.820725	9314
NODE_74_length_8793_cov_72.429841	8793
NODE_75_length_7903_cov_73.993056	7903
NODE_76_length_7804_cov_84.998046	7804
NODE_77_length_7082_cov_28.523364	7082
NODE_78_length_6953_cov_53.204073	6953
NODE_79_length_6896_cov_61.885951	6896
NODE_80_length_6655_cov_19.212316	6655
NODE_81_length_6642_cov_75.749962	6642
NODE_82_length_6596_cov_71.441954	6596
NODE_83_length_6563_cov_99.035270	6563
NODE_84_length_6413_cov_96.637926	6413
NODE_85_length_6372_cov_111.956605	6372
NODE_86_length_6343_cov_94.964286	6343
NODE_87_length_5750_cov_19.531922	5750
NODE_88_length_4662_cov_48.775303	4662
NODE_89_length_4611_cov_46.762712	4611
NODE_90_length_4386_cov_16.182437	4386
NODE_91_length_4210_cov_53.602840	4210
NODE_92_length_3872_cov_242.792256	3872
NODE_93_length_3773_cov_153.529622	3773
NODE_94_length_3524_cov_51.932293	3524
NODE_95_length_3183_cov_99.883508	3183
NODE_96_length_3137_cov_56.012957	3137
NODE_97_length_2832_cov_86.431793	2832
NODE_98_length_2825_cov_8.608228	2825
