1 genome_id
1601702 Otu10
57966 Otu1000
13946 Otu1002.0
22956 Otu1004
15524 Otu1027
28126 Otu1028
23460 Otu1032
152416 Otu104
21134 Otu1040
40300 Otu1057
29708 Otu106
13772 Otu1065
169210 Otu107
65834 Otu1079.0
6386 Otu108.0
54112 Otu108.1
7714 Otu1084
45688 Otu1089
11016 Otu1093
1147438 Otu11
22818 Otu110.0
43648 Otu1111
15070 Otu1113
9994 Otu1119.0
58342 Otu1123
20552 Otu1126
40010 Otu1129
17092 Otu1132
15068 Otu1136.0
10678 Otu1142.0
11974 Otu1146.0
22206 Otu116.0
42362 Otu1168.0
3050 Otu1179.0
34444 Otu1179.1
184918 Otu1180.0
28012 Otu1184
20468 Otu1186
123044 Otu1187
21328 Otu119.0
85264 Otu1191
14912 Otu119.1
15416 Otu1196
86852 Otu12.0
4424 Otu1204
68612 Otu122.0
1504 Otu122.1
19802 Otu1225
13616 Otu1227
49894 Otu123.0
16078 Otu1233.0
9018 Otu1247
12896 Otu1255
86890 Otu1257
21236 Otu1263
14260 Otu1264
77916 Otu1270
10432 Otu1278.0
31446 Otu1279
17588 Otu1283
10252 Otu1297
283594 Otu13.0
7904 Otu1316
29610 Otu132
46956 Otu1322
13700 Otu1326
43054 Otu1332.0
75938 Otu1334
201292 Otu1337
55072 Otu1344
100300 Otu136
11474 Otu1361.0
19742 Otu1362.0
139012 Otu137.0
17826 Otu1374
8156 Otu1379
16108 Otu1383
20192 Otu1386
54550 Otu1389.0
99680 Otu139
39336 Otu1391
13582 Otu1398
13056 Otu1414.0
538 Otu1414.1
21060 Otu1420.0
11282 Otu1427
91934 Otu1428.0
26050 Otu1433
24362 Otu1446.0
16004 Otu1448
11230 Otu1455
117340 Otu1458.0
49854 Otu1468.0
4112 Otu1469.0
27716 Otu1469.1
52812 Otu1474.0
10698 Otu149
83720 Otu1498
130670 Otu150.0
19900 Otu1501
72744 Otu1515
43716 Otu1519
50814 Otu152
68602 Otu1529
14790 Otu1534
7376 Otu1536
21984 Otu1540
12630 Otu1545
43082 Otu1546
