1 genome_id
1196258 Otu10
101614 Otu1000
15280 Otu1002.0
19034 Otu1010
19320 Otu1015
26934 Otu1016.0
34018 Otu1027
12326 Otu1028
7782 Otu1030
3990 Otu1031
20568 Otu1032
4160 Otu1038
124050 Otu104
61076 Otu105.0
17662 Otu1057
65098 Otu106
27806 Otu1062.0
6852 Otu1068.0
2852 Otu1069
82402 Otu107
5438 Otu1070.0
3616 Otu1078
7214 Otu1079.0
12896 Otu1080
16770 Otu108.0
142316 Otu108.1
6760 Otu1084
6676 Otu1089
4828 Otu1093
1245600 Otu11
94998 Otu110.0
76 Otu1108.0
2192 Otu1108.1
47826 Otu1111
6578 Otu1113
8524 Otu1123
4504 Otu1126
37780 Otu1127
26302 Otu1129
27756 Otu1133
59432 Otu1136.0
10496 Otu1146.0
26664 Otu1147
28074 Otu115
2344 Otu1153
39620 Otu1156
15120 Otu1160
174898 Otu116.0
12376 Otu1168.0
6686 Otu1179.0
75474 Otu1179.1
64832 Otu1180.0
3726 Otu1182
36840 Otu1184
17940 Otu1186
46736 Otu119.0
24912 Otu1191
32678 Otu119.1
234722 Otu12.0
114942 Otu1200.0
9696 Otu1204
9618 Otu1219
18042 Otu122.0
4482 Otu1221
396 Otu122.1
6792 Otu1224
8674 Otu1225
5968 Otu1227
38266 Otu123.0
14092 Otu1233.0
2962 Otu1236
7310 Otu1238
8118 Otu1240.0
5192 Otu1242
7906 Otu1247
3224 Otu1248
9566 Otu1254
18614 Otu1263
6250 Otu1264
20118 Otu1267.0
8530 Otu1270
12896 Otu1272
4566 Otu1278.0
16938 Otu1287
17970 Otu1297
151904 Otu13.0
171038 Otu130.0
13854 Otu1316
30278 Otu132
72026 Otu1322
3202 Otu1330
71250 Otu133.0
5014 Otu133.1
12578 Otu1332.0
44354 Otu1334
95002 Otu1337
8042 Otu1344
78040 Otu1358
36646 Otu136
5028 Otu1361.0
11538 Otu1362.0
7868 Otu1366
297012 Otu137.0
4912 Otu1377
3616 Otu1381
7068 Otu1383
11952 Otu1389.0
183478 Otu139
5952 Otu1398
3816 Otu1399
5224 Otu1415
9230 Otu1420.0
9888 Otu1427
8058 Otu1428.0
7792 Otu1430
14028 Otu1448
34282 Otu1458.0
14564 Otu1468.0
1802 Otu1469.0
12146 Otu1469.1
12660 Otu1472
46284 Otu1474.0
10350 Otu1483.0
29364 Otu1483.1
30488 Otu149
36698 Otu1498
240490 Otu150.0
64710 Otu1505.0
19158 Otu1519
66800 Otu152
24480 Otu1525.0
7528 Otu1529
3232 Otu1536
13278 Otu1541
14602 Otu1544
5408 Otu1560
9270 Otu1569
86006 Otu157.0
12188 Otu1573
28962 Otu159
7908 Otu1596
186942 Otu160
11254 Otu1607
14706 Otu1617
7582 Otu1620
200072 Otu163
28666 Otu1631
3194 Otu1634
9436 Otu1635
9198 Otu1656
5964 Otu1662
8378 Otu1673
35092 Otu1676.0
5676 Otu168.0
4892 Otu169.0
4974 Otu169.1
14618 Otu1697
11708 Otu1704
5574 Otu1710
47218 Otu172.0
20092 Otu1739
23044 Otu174
74080 Otu176.0
18006 Otu1763.0
16816 Otu1767
15316 Otu1777
8822 Otu1780
6044 Otu1786
72490 Otu179
38566 Otu180
52774 Otu183.0
52834 Otu183.1
6136 Otu1832
15634 Otu1844
