1 genome_id
646852 Otu10
94976 Otu1000
11426 Otu1002.0
53368 Otu1010
9030 Otu1015
38154 Otu1027
21824 Otu1030
53512 Otu104
51940 Otu1040
16508 Otu1057
8658 Otu1062.0
56412 Otu1065
46210 Otu107
6760 Otu1078
13484 Otu1079.0
12054 Otu1080
5228 Otu108.0
44338 Otu108.1
24954 Otu1089
907612 Otu11
9346 Otu110.0
180234 Otu1106
702 Otu1108.0
20490 Otu1108.1
53646 Otu1111
61674 Otu1113
40936 Otu1119.0
63726 Otu1123
25254 Otu1126
16390 Otu1129
14016 Otu1132
37034 Otu1136.0
32664 Otu1139
17494 Otu1142.0
66460 Otu1147
8768 Otu1153
59242 Otu1156
181664 Otu116.0
2500 Otu1179.0
28218 Otu1179.1
121192 Otu1180.0
6966 Otu1182
22948 Otu1184
40322 Otu1187
26210 Otu119.0
23284 Otu1191
18326 Otu119.1
37886 Otu1196
201600 Otu12.0
21748 Otu1204
30058 Otu1209
25138 Otu1221
12696 Otu1224
48652 Otu1225
11156 Otu1227
51094 Otu123.0
13172 Otu1233.0
11658 Otu1237.0
9706 Otu1242
37606 Otu1267.0
31916 Otu1270
16748 Otu1277
25622 Otu1278.0
25760 Otu1279
150200 Otu128
28802 Otu1283
31666 Otu1287
172098 Otu13.0
28056 Otu1300
41704 Otu130.0
14326 Otu1301
26108 Otu1308
88942 Otu132
19234 Otu1322
33668 Otu1326
40982 Otu133.0
2884 Otu133.1
41472 Otu1334
17792 Otu1336
76110 Otu1337
136952 Otu136
5392 Otu1362.0
199316 Otu137.0
13522 Otu1381
13194 Otu1383
16540 Otu1386
22344 Otu1389.0
81662 Otu139
21404 Otu1399
21340 Otu1433
79832 Otu1446.0
52444 Otu1448
6058 Otu1450
16022 Otu1458.0
9190 Otu1460
10676 Otu1462.0
3370 Otu1469.0
22706 Otu1469.1
43258 Otu1474.0
12674 Otu1487
34294 Otu1498
96336 Otu150.0
20160 Otu1505.0
14812 Otu1507
99324 Otu1515
35812 Otu1519
14058 Otu1529
12086 Otu1536
4502 Otu1540
37234 Otu1541
12048 Otu1543
13648 Otu1544
10346 Otu1545
10902 Otu1548.0
29780 Otu1548.1
11394 Otu1553
8666 Otu1569
33868 Otu1570
80388 Otu157.0
22782 Otu1573
29664 Otu1581
21782 Otu1585
119122 Otu159
6206 Otu1597
168704 Otu160
21034 Otu1607
14174 Otu1620
303842 Otu163
16178 Otu1632
20606 Otu1653
