1 genome_id
738658 Otu10
44554 Otu1000
4234 Otu1004
20028 Otu1010
7158 Otu1027
12970 Otu1028
8190 Otu1030
10818 Otu1032
20084 Otu104
6366 Otu1046
107116 Otu105.0
41102 Otu106
4874 Otu1062.0
21634 Otu1068.0
9004 Otu1069
60708 Otu107
13570 Otu1080
3918 Otu108.0
33268 Otu108.1
12686 Otu1082
3558 Otu1084
21070 Otu1089
662984 Otu11
73662 Otu110.0
396 Otu1108.0
11534 Otu1108.1
40260 Otu1111
20832 Otu1113
4738 Otu1126
27678 Otu1129
23644 Otu1132
6950 Otu1136.0
8226 Otu1140
34468 Otu1142.0
273404 Otu115
2468 Otu1153
8350 Otu1156
92056 Otu116.0
26048 Otu1168.0
704 Otu1179.0
7942 Otu1179.1
85278 Otu1180.0
7844 Otu1182
25842 Otu1184
34046 Otu1187
113114 Otu119.0
13106 Otu1191
79088 Otu119.1
567432 Otu12.0
55826 Otu1200.0
2040 Otu1204
16924 Otu1209
82270 Otu122.0
4716 Otu1221
1802 Otu122.1
14296 Otu1224
36518 Otu1225
12560 Otu1227
74782 Otu123.0
3118 Otu1236
13124 Otu1237.0
23068 Otu1238
25630 Otu1240.0
29380 Otu1263
14114 Otu1267.0
13570 Otu1272
18856 Otu1277
29002 Otu1279
441576 Otu128
17824 Otu1287
23638 Otu1297
397202 Otu13.0
14582 Otu1316
40966 Otu132
6704 Otu1321
32482 Otu1322
6318 Otu1326
6740 Otu1330
115350 Otu133.0
8116 Otu133.1
70008 Otu1334
64268 Otu1337
49274 Otu1358
46272 Otu136
3036 Otu1362.0
128222 Otu137.0
2706 Otu1374
6724 Otu1376
5170 Otu1377
14858 Otu1383
12580 Otu1389.0
101136 Otu139
3132 Otu1398
8032 Otu1399
12042 Otu1414.0
496 Otu1414.1
5498 Otu1415
29138 Otu1420.0
20810 Otu1427
8484 Otu1428.0
13878 Otu1431
11236 Otu1446.0
6010 Otu1462.0
2844 Otu1469.0
19172 Otu1469.1
8116 Otu1474.0
4520 Otu1475
13614 Otu1483.0
38628 Otu1483.1
7404 Otu149
48204 Otu150.0
30244 Otu1519
46864 Otu152
12880 Otu1525.0
3410 Otu1534
2534 Otu1540
6986 Otu1541
7682 Otu1544
5824 Otu1545
2046 Otu1548.0
5590 Otu1548.1
6414 Otu1553
4878 Otu1569
129294 Otu157.0
19238 Otu1573
7196 Otu1577
30478 Otu159
22698 Otu1593
111928 Otu160
23676 Otu1607
7738 Otu1617
750006 Otu163
3226 Otu1656
21368 Otu1664
8816 Otu1673
7856 Otu1677.0
11946 Otu168.0
3046 Otu1682
23164 Otu169.0
23552 Otu169.1
15384 Otu1697
8858 Otu1719
33126 Otu172.0
4972 Otu1723
37838 Otu1734
24218 Otu174
44546 Otu176.0
17686 Otu1767
19894 Otu1773
2366 Otu1784
19076 Otu1786
5290 Otu1788.0
85816 Otu179
26956 Otu1791
20288 Otu180
78676 Otu183.0
78762 Otu183.1
3228 Otu1832
20858 Otu1834.0
19604 Otu185.0
4692 Otu1853
9902 Otu1854
422508 Otu186.0
8156 Otu1862
10046 Otu1871
11088 Otu1876
4032 Otu1889
91532 Otu189
7308 Otu1894
4368 Otu1900
2544 Otu1913
14588 Otu1914.0
8980 Otu1918
6384 Otu1925
6340 Otu1952
29678 Otu1957.0
46478 Otu196
7116 Otu1966
41794 Otu198.0
16972 Otu1986.0
58376 Otu199.0
507698 Otu20
975460 Otu2.0
23436 Otu2014
13088 Otu2017.0
9788 Otu2019
25282 Otu2025.0
5878 Otu2027
31986 Otu203
5518 Otu2042
9400 Otu205.0
23978 Otu205.1
49802 Otu2052
23008 Otu2058
3852 Otu2066
6120 Otu2073
12744 Otu2078
10868 Otu2080.0
8054 Otu2090
7796 Otu2106
22426 Otu2107
186148 Otu211
5928 Otu2115
45684 Otu2119.0
7096 Otu2120
16788 Otu212.0
22720 Otu2121
6336 Otu2128
234050 Otu214.0
33648 Otu215.0
6598 Otu2153
3058 Otu2169.0
11718 Otu2172
5222 Otu2174
89088 Otu218
3234 Otu2189
64066 Otu219.0
7244 Otu2196
1160614 Otu22
116320 Otu220.0
31828 Otu2202
8762 Otu2206
6034 Otu2209
7706 Otu2215
6988 Otu222.0
13530 Otu222.1
7860 Otu2225.0
10460 Otu2227.0
7532 Otu2229
18608 Otu2233.0
9702 Otu2247
5186 Otu2254
8220 Otu226
15710 Otu2268
8778 Otu2278
11512 Otu2279
60334 Otu229.0
4852 Otu2290.0
4672 Otu2297
282356 Otu23
176786 Otu230.0
206090 Otu230.1
13488 Otu2314
8370 Otu2316
158636 Otu232.0
11014 Otu2322
5490 Otu2326
2712 Otu2338
9744 Otu234.0
67372 Otu235.0
20974 Otu2362.0
65754 Otu238.0
8402 Otu2386
135878 Otu239.0
290776 Otu24.0
39972 Otu2407.0
106728 Otu241.0
15208 Otu2411
388 Otu2415.0
5024 Otu2415.1
9696 Otu2425
7988 Otu2433.0
11188 Otu2438
16986 Otu2446
47128 Otu245.0
7268 Otu2459
15150 Otu2464.0
11166 Otu2479
59308 Otu248.0
74150 Otu249.0
66510 Otu250
20384 Otu252
95490 Otu254
762484 Otu255
6008 Otu256
448202 Otu26.0
55448 Otu261
48352 Otu265.0
16310 Otu271
8278 Otu274.0
7350 Otu279
244582 Otu281.0
4972 Otu282.0
12938 Otu282.1
53638 Otu283.0
83528 Otu289
39500 Otu292.0
23352 Otu293.0
14922 Otu298
216880 Otu3.0
452644 Otu30.0
29534 Otu301
91422 Otu302.0
25534 Otu303.0
190836 Otu304.0
3410218 Otu3.1
83194 Otu312.0
49544 Otu316.0
98392 Otu318.0
19402 Otu323.0
7338 Otu327
43516 Otu331.0
8990 Otu332
11960 Otu336
20888 Otu338
12686 Otu340
165876 Otu35.0
31666 Otu352.0
133060 Otu352.1
12626 Otu360
113212 Otu36.0
118460 Otu365.0
761890 Otu37.0
6640 Otu370.0
27430 Otu370.1
6268 Otu376
113786 Otu382.0
5944 Otu383
15132 Otu384.0
112362 Otu386.0
6426 Otu388
39886 Otu39.0
5674 Otu391
18132 Otu393.0
46870 Otu394.0
4006 Otu394.1
26778 Otu395
17404 Otu398
