1 genome_id
1096214 Otu10
79344 Otu1000
4774 Otu1002.0
10516 Otu1016.0
63750 Otu1027
59608 Otu104
37780 Otu1046
42392 Otu105.0
20332 Otu106
90074 Otu107
22528 Otu1079.0
21824 Otu108.0
185202 Otu108.1
62538 Otu1089
559650 Otu11
54658 Otu110.0
51282 Otu1113
6840 Otu1119.0
13310 Otu1123
14760 Otu1127
27384 Otu1129
11692 Otu1132
72244 Otu1133
20626 Otu1136.0
16372 Otu1139
27760 Otu1147
76774 Otu115
24746 Otu1156
60734 Otu116.0
8354 Otu1179.0
94294 Otu1179.1
215150 Otu1180.0
17460 Otu1182
19170 Otu1184
145972 Otu119.0
102062 Otu119.1
10546 Otu1196
1030332 Otu12.0
69040 Otu1200.0
9084 Otu1204
12546 Otu1209
15016 Otu1219
84526 Otu122.0
14000 Otu1221
1854 Otu122.1
10610 Otu1224
40646 Otu1225
59758 Otu123.0
22826 Otu1238
38038 Otu1240.0
8108 Otu1242
23422 Otu1251
14938 Otu1254
9760 Otu1264
13330 Otu1270
14270 Otu1278.0
21520 Otu1279
111540 Otu128
24072 Otu1283
13228 Otu1287
14032 Otu1297
431320 Otu13.0
81294 Otu130.0
74304 Otu132
128550 Otu1322
273898 Otu133.0
19274 Otu133.1
34640 Otu1334
52986 Otu1337
12554 Otu1344
183060 Otu136
12292 Otu1366
392502 Otu137.0
18670 Otu1389.0
68226 Otu139
4648 Otu1398
23840 Otu1399
8936 Otu1414.0
368 Otu1414.1
14416 Otu1420.0
7722 Otu1427
12158 Otu1430
21906 Otu1448
8920 Otu1462.0
4220 Otu1469.0
28452 Otu1469.1
6590 Otu1472
4038 Otu1483.0
11462 Otu1483.1
10592 Otu1487
62260 Otu149
14328 Otu1498
232506 Otu150.0
50528 Otu1505.0
173880 Otu152
9558 Otu1525.0
35232 Otu1529
20738 Otu1541
45606 Otu1544
8642 Otu1545
28782 Otu157.0
21354 Otu1577
9094 Otu1585
27146 Otu159
75502 Otu160
52704 Otu1607
23682 Otu1620
5804 Otu1621
859258 Otu163
6758 Otu1632
19034 Otu1650
19150 Otu1656
5756 Otu1665
8864 Otu168.0
7640 Otu169.0
7766 Otu169.1
4352 Otu1710
12290 Otu172.0
7376 Otu1723
3990 Otu174
24790 Otu176.0
56238 Otu1763.0
14760 Otu1773
13776 Otu1780
9436 Otu1786
15724 Otu1788.0
84904 Otu179
18068 Otu180
27472 Otu183.0
27502 Otu183.1
4792 Otu1832
10634 Otu1847
261840 Otu185.0
25246 Otu1860
1053936 Otu186.0
13376 Otu1861
32906 Otu1876
163006 Otu189
9386 Otu1896
5184 Otu1901
17618 Otu1907
3776 Otu1913
10826 Otu1914.0
26428 Otu1957.0
56434 Otu196
21360 Otu1974.0
4100 Otu1974.1
6286 Otu1975.0
24810 Otu198.0
54146 Otu199.0
5062 Otu1995
824534 Otu20
1256860 Otu2.0
30446 Otu2006
18638 Otu2016.0
35602 Otu203
4094 Otu2042
4840 Otu2044
13952 Otu205.0
35584 Otu205.1
12158 Otu2087
6466 Otu2098
23138 Otu2106
8322 Otu2107
164438 Otu211
17596 Otu2115
10692 Otu2117
19370 Otu2119.0
49826 Otu212.0
4708 Otu2128
166724 Otu214.0
49934 Otu215.0
9788 Otu2153
52172 Otu2172
50854 Otu218
27166 Otu219.0
10084 Otu2191
632538 Otu22
57544 Otu220.0
3764 Otu2239
12192 Otu226
44770 Otu229.0
57612 Otu2290.0
403512 Otu23
36178 Otu230.0
42186 Otu230.1
4498 Otu2304
10570 Otu2313
20016 Otu2314
68352 Otu232.0
49038 Otu2322
43382 Otu234.0
262456 Otu235.0
9526 Otu2352
9064 Otu2363.0
60992 Otu238.0
11892 Otu2385
53066 Otu239.0
666906 Otu24.0
29660 Otu2407.0
13200 Otu241.0
1152 Otu2415.0
14912 Otu2415.1
21508 Otu2422
11854 Otu2433.0
16598 Otu2438
15418 Otu2441.0
2278 Otu2441.1
12604 Otu2446
46628 Otu245.0
38098 Otu2468.0
8280 Otu2479
77014 Otu248.0
64140 Otu2482.0
61134 Otu249.0
87736 Otu250
30250 Otu252
31454 Otu254
1001000 Otu255
115910 Otu256
200602 Otu26.0
47022 Otu261
47836 Otu265.0
12104 Otu271
3636 Otu279
175212 Otu281.0
11372 Otu283.0
35174 Otu292.0
90106 Otu293.0
14772 Otu297.0
177170 Otu298
86556 Otu3.0
601372 Otu30.0
87658 Otu301
21652 Otu303.0
130712 Otu304.0
1360986 Otu3.1
135810 Otu312.0
7352 Otu316.0
14602 Otu318.0
10890 Otu327
86108 Otu331.0
8876 Otu336
77490 Otu338
4706 Otu340
177788 Otu35.0
14952 Otu352.0
62830 Otu352.1
9348 Otu360
257618 Otu36.0
3890 Otu364
195334 Otu365.0
15022 Otu368
714104 Otu37.0
11270 Otu370.0
46536 Otu370.1
6644 Otu376
120618 Otu382.0
8826 Otu383
22454 Otu384.0
35732 Otu386.0
38152 Otu388
118358 Otu39.0
16838 Otu391
13454 Otu393.0
23186 Otu394.0
1982 Otu394.1
5166 Otu398
9516 Otu399.0
1001444 Otu4.0
54982 Otu40.0
75602 Otu40.1
49376 Otu404.0
38068 Otu405.0
67392 Otu415.0
32444 Otu42.0
9968 Otu429.0
690 Otu435.0
45144 Otu435.1
17116 Otu438
377568 Otu44.0
11074 Otu445
8084 Otu450.0
5588 Otu451
16108 Otu453
20804 Otu457.0
28030 Otu459
140038 Otu46
