1 genome_id
1467904 Otu10
52936 Otu1000
4776 Otu1002.0
14874 Otu1010
21048 Otu1016.0
31900 Otu1027
38522 Otu1028
18246 Otu1030
238616 Otu104
28950 Otu1040
42424 Otu105.0
69004 Otu1057
10174 Otu106
47162 Otu1065
244688 Otu107
10192 Otu108.0
86504 Otu108.1
52156 Otu1089
82998 Otu1093
1002732 Otu11
44850 Otu1111
28152 Otu1126
14462 Otu1133
10320 Otu1136.0
12220 Otu1140
55566 Otu1147
18326 Otu1153
243010 Otu116.0
1044 Otu1179.0
11796 Otu1179.1
253312 Otu1180.0
11650 Otu1182
9590 Otu1184
33712 Otu1187
80346 Otu119.0
9734 Otu1191
56178 Otu119.1
25064 Otu1193
18184 Otu1204
25120 Otu1209
15028 Otu1219
18798 Otu122.0
412 Otu122.1
9326 Otu1227
51262 Otu123.0
9746 Otu1237.0
40028 Otu1270
64292 Otu1278.0
21538 Otu1279
27908 Otu128
12044 Otu1283
100718 Otu13.0
11728 Otu1300
23244 Otu130.0
47982 Otu1301
5106 Otu1302
5414 Otu1316
40562 Otu132
5006 Otu1330
29490 Otu1332.0
34662 Otu1334
7438 Otu1336
265140 Otu1337
12570 Otu1344
183232 Otu136
22536 Otu1362.0
130936 Otu137.0
33916 Otu1381
23650 Otu1382
81930 Otu139
4652 Otu1398
11930 Otu1399
42160 Otu1405
14426 Otu1420.0
15454 Otu1427
50380 Otu1428.0
35684 Otu1433
76970 Otu1445
16686 Otu1446.0
7692 Otu1455
120556 Otu1458.0
7684 Otu1460
8926 Otu1462.0
22792 Otu1468.0
1408 Otu1469.0
9492 Otu1469.1
36234 Otu1474.0
93982 Otu1475
31778 Otu1487
14660 Otu149
100362 Otu1498
143190 Otu150.0
13630 Otu1501
24762 Otu1507
49826 Otu1515
87000 Otu152
141018 Otu1529
5066 Otu1534
15156 Otu1536
10074 Otu1543
11410 Otu1544
8650 Otu1545
29508 Otu1546
24308 Otu1548.0
66390 Otu1548.1
9602 Otu157.0
28570 Otu1573
18212 Otu1585
54336 Otu159
12354 Otu1596
574266 Otu160
11492 Otu1617
5808 Otu1621
97714 Otu163
20288 Otu1632
14746 Otu1635
19164 Otu1656
31736 Otu1664
17282 Otu1665
6844 Otu1676.0
11158 Otu1692
6578 Otu1719
86094 Otu172.0
13128 Otu1722
7382 Otu1723
49204 Otu1737
10468 Otu1739
4006 Otu174
10708 Otu1750
98492 Otu1763.0
10432 Otu1769
13788 Otu1780
127454 Otu179
4822 Otu1817
27494 Otu183.0
27526 Otu183.1
12216 Otu1844
160136 Otu185.0
387188 Otu186.0
9086 Otu1870
326264 Otu189
7030 Otu1892
9394 Otu1896
5190 Otu1901
26448 Otu1913
13342 Otu1918
12316 Otu1919
15986 Otu1920
19224 Otu1950
100406 Otu196
17750 Otu1961
21376 Otu1974.0
